fiona_farmer,district,crop,farmer_birth_year,fertilizer_use,profits_2005,profits_2016
1,THANJAVUR,WHEAT,1976,1,20559.398,26093.436
0,PUDUKKOTTAI,WHEAT,1966,0,19857.326,20939.939
0,DINDIGUL,LENTILS,nineteen seventy-three,0,18888.895,20760.41
0,DINDIGUL,LENTILS,1963,1,19957.451,22122.254
1,THANJAVUR,RICE,1978,0,19243.705,23147.572
0,KARUR,RICE,1968,0,20371.045,21231.793
1,THANJAVUR,LENTILS,1959,0,19206.223,23748.479
0,KARUR,RICE,1964,0,19871.438,22062.805
0,PUDUKKOTTAI,WHEAT,1977,0,19216.945,22431.807
1,THANJAVUR,WHEAT,1973,0,19995.889,24015.703
0,MADURAI,RICE,1960,0,19691.184,21537.373
1,THANJAVUR,WHEAT,1969,1,19493.297,26412.51
0,DINDIGUL,LENTILS,1975,0,18948.885,19159.146
0,DINDIGUL,LENTILS,1971,0,20094.496,21516.613
0,TENKASI,RICE,1979,1,19226.182,21541.566
1,THANJAVUR,RICE,1966,1,21510.258,25098.098
0,TENKASI,LENTILS,1987,0,20201.91,21961.021
0,KARUR,RICE,1984,0,21252.973,23455.928
0,KARUR,RICE,1968,0,19967.451,22261.031
0,DINDIGUL,LENTILS,1964,0,19632.033,22208.074
1,THANJAVUR,WHEAT,1966,0,19712.555,25177.195
0,PUDUKKOTTAI,WHEAT,1963,0,20056.922,22245.309
0,DINDIGUL,LENTILS,nineteen seventy-three,0,19753.453,20864.369
0,KARUR,RICE,1962,0,19796.957,22692.389
0,MADURAI,RICE,1970,0,20256.744,21034.148
1,THANJAVUR,RICE,1970,1,20578.9,23022.781
0,TENKASI,LENTILS,1967,0,20227.623,22727.219
0,PUDUKKOTTAI,WHEAT,1972,0,20813.801,23358.096
0,KARUR,RICE,1961,1,20154.176,19788.848
1,THANJAVUR,WHEAT,1982,1,17823.15,22197.457
0,PUDUKKOTTAI,WHEAT,1970,0,19813.08,24226.523
1,THANJAVUR,WHEAT,1965,0,20597.209,26191.977
0,PUDUKKOTTAI,WHEAT,1972,0,20769.273,22229.463
0,KARUR,RICE,nineteen seventy-three,0,18105.205,21142.854
1,THANJAVUR,WHEAT,1977,1,20314.396,24779.99
0,TENKASI,LENTILS,1949,0,20081.219,22098.125
0,PUDUKKOTTAI,WHEAT,1969,1,19771.855,21586.99
1,THANJAVUR,RICE,1971,0,21311.914,23905.592
1,THANJAVUR,LENTILS,1963,0,20366.457,25558.686
0,PUDUKKOTTAI,WHEAT,1969,0,19887.57,21497
0,PUDUKKOTTAI,WHEAT,1975,1,18502.139,20837.213
0,MADURAI,WHEAT,1970,0,20084.729,22953.178
0,KARUR,RICE,1980,0,20331.725,21254.762
1,THANJAVUR,LENTILS,nineteen seventy-three,1,21039.93,25683.639
0,DINDIGUL,LENTILS,1967,0,20000.115,21882.871
0,KARUR,RICE,1957,0,19950.77,21020.002
1,THANJAVUR,RICE,nineteen seventy-three,0,20072.924,22240.914
0,PUDUKKOTTAI,WHEAT,1968,0,20071.865,22108.166
1,THANJAVUR,RICE,1966,1,19976.73,22521.686
0,KARUR,RICE,1975,0,19111.549,20612.975
0,MADURAI,RICE,1983,0,20338.223,23326.531
1,THANJAVUR,LENTILS,1975,0,20612.734,24130.543
0,DINDIGUL,LENTILS,1971,0,19744.264,20104.979
0,TENKASI,LENTILS,1967,0,20029.229,21680.443
0,MADURAI,RICE,1965,1,20206.518,22262.832
1,THANJAVUR,RICE,1962,0,17639.693,20972.498
0,TENKASI,RICE,1980,1,17045.191,19508.361
0,DINDIGUL,LENTILS,1967,0,20090.934,21133.902
1,THANJAVUR,RICE,1971,0,20511.064,22521.236
0,MADURAI,RICE,1976,0,22339.916,22693.188
0,KARUR,RICE,1970,0,20318.088,21565.088
0,DINDIGUL,LENTILS,1980,0,19274.51,19116.676
0,DINDIGUL,LENTILS,1971,0,19836.986,23248.283
0,KARUR,RICE,1966,0,20103.082,22774.141
0,MADURAI,RICE,1972,0,18019.873,21967.268
0,KARUR,RICE,1965,0,19783.51,19936.121
1,THANJAVUR,WHEAT,1967,0,20905.012,25524.189
0,MADURAI,RICE,1962,0,20083.604,21791.553
0,TENKASI,LENTILS,1979,0,17127.709,19592.525
0,DINDIGUL,LENTILS,1974,0,20232.926,22657.543
0,DINDIGUL,LENTILS,1969,0,20087.16,20971.564
0,DINDIGUL,LENTILS,1964,0,19841.857,21693.475
0,MADURAI,WHEAT,1972,0,19420.156,22444.293
1,THANJAVUR,LENTILS,1974,0,18897.279,22610.592
0,MADURAI,RICE,nineteen seventy-two,0,20219.285,22009.469
1,THANJAVUR,LENTILS,1974,0,18221.061,22813.25
0,PUDUKKOTTAI,WHEAT,1966,0,20220.209,22735.822
0,PUDUKKOTTAI,WHEAT,1962,0,20080.473,23508.012
0,PUDUKKOTTAI,WHEAT,1971,0,19772.594,21735.889
0,KARUR,RICE,1980,0,19440.129,22549.102
0,KARUR,RICE,1977,0,19966.625,22434.023
1,THANJAVUR,RICE,1966,0,20325.398,22693.969
0,MADURAI,WHEAT,1962,1,20108.029,21971.502
0,DINDIGUL,LENTILS,1971,0,20367.217,21181.838
0,DINDIGUL,LENTILS,1958,0,20050.617,21515.18
0,KARUR,RICE,1965,0,20206.104,22994.072
0,TENKASI,LENTILS,1975,1,21164.623,23617.129
0,KARUR,RICE,1975,0,20281.352,21305.787
0,TENKASI,LENTILS,nineteen seventy-two,1,19605.736,23140.68
0,DINDIGUL,LENTILS,1975,1,21576.334,23678.691
1,THANJAVUR,RICE,1965,1,21798.107,23645.588
0,KARUR,RICE,1963,0,20003.563,19929.311
1,THANJAVUR,LENTILS,nineteen seventy-two,1,21278.475,26603.791
0,TENKASI,LENTILS,1985,0,19534.189,22145.162
0,DINDIGUL,LENTILS,nineteen seventy-three,1,20065.932,21697.496
0,MADURAI,WHEAT,1977,0,18792.34,22091.93
1,THANJAVUR,LENTILS,1964,0,20014.525,24800.527
0,DINDIGUL,LENTILS,1975,0,19688.129,22602.789
0,MADURAI,WHEAT,1975,1,19932.521,21844.828
0,TENKASI,LENTILS,1952,0,20060.658,22452.879
0,DINDIGUL,LENTILS,1959,1,20130.176,20324.572
1,THANJAVUR,LENTILS,1967,0,19448.432,24339.059
0,DINDIGUL,LENTILS,1961,1,19842.213,20824.596
0,DINDIGUL,LENTILS,1961,1,20247.252,21146.717
0,DINDIGUL,LENTILS,1972,0,20310.117,22224.23
0,DINDIGUL,LENTILS,1969,0,20216.645,21321.928
0,PUDUKKOTTAI,WHEAT,1958,0,20026.982,21336.533
0,KARUR,RICE,nineteen seventy-two,0,19886.373,23396.492
0,DINDIGUL,LENTILS,1968,1,19871.076,19831.928
0,KARUR,RICE,1975,0,18948.723,20230.982
0,PUDUKKOTTAI,WHEAT,1966,0,20063.127,21383.139
0,KARUR,RICE,1968,1,20124.342,22140.988
0,KARUR,RICE,1960,1,19943.396,19466.355
1,THANJAVUR,LENTILS,1974,0,19306.006,24576.283
0,MADURAI,RICE,1973,0,19993.898,23331.025
0,PUDUKKOTTAI,WHEAT,1971,0,19842.627,21557.885
1,THANJAVUR,LENTILS,1966,1,19449.064,23039.057
0,TENKASI,RICE,1982,0,19806.986,19083.76
0,DINDIGUL,LENTILS,1974,0,18822.965,19307.65
0,TENKASI,RICE,1965,0,19803.963,22381.725
0,PUDUKKOTTAI,WHEAT,1979,0,20100.369,22512.934
1,THANJAVUR,RICE,1971,1,20270.639,24203.525
0,KARUR,RICE,1970,0,19782.992,20721.875
0,MADURAI,WHEAT,1970,0,20181.291,23066.434
1,THANJAVUR,LENTILS,1968,1,19110.232,22782.504
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,17496.908,20037.406
0,PUDUKKOTTAI,WHEAT,1977,0,19539.076,22339.926
1,THANJAVUR,RICE,1962,0,20638.975,25173.094
1,THANJAVUR,RICE,1967,0,20925.221,23951.244
0,MADURAI,RICE,1973,0,19507.537,21534.668
0,PUDUKKOTTAI,WHEAT,1972,1,19367.32,21304.541
0,KARUR,RICE,1964,0,19933.762,22695.838
1,THANJAVUR,RICE,1968,1,22059.477,26549.783
0,KARUR,RICE,1963,0,19921.02,21429.396
0,TENKASI,RICE,1963,0,20101.941,22446.402
1,THANJAVUR,RICE,1965,0,20662.535,23532.768
0,DINDIGUL,LENTILS,1978,0,20350.711,23544.674
0,TENKASI,RICE,1987,0,18662.799,19091.68
0,DINDIGUL,LENTILS,1966,0,19626.096,23144.855
0,PUDUKKOTTAI,WHEAT,1982,0,18044.703,18811.393
0,MADURAI,WHEAT,1975,0,20304.332,20558.561
0,MADURAI,WHEAT,1965,0,19965.063,20855.088
0,KARUR,RICE,1971,1,19688.852,22262.018
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,21289.863,25311.621
0,KARUR,RICE,1964,0,20551.631,22067.824
1,THANJAVUR,RICE,1959,0,21055.982,23296.002
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,17977.963,20814.932
1,THANJAVUR,LENTILS,1968,0,19774.439,24823.377
0,TENKASI,LENTILS,nineteen seventy-three,0,19295.994,20202.043
0,MADURAI,WHEAT,1973,0,20515.771,23348.719
0,MADURAI,RICE,1970,1,20361.922,19515.645
0,DINDIGUL,LENTILS,1969,0,20218.865,22989.039
0,DINDIGUL,LENTILS,nineteen seventy-three,0,19092.439,21190.469
0,KARUR,RICE,1975,1,20982,22562.318
0,MADURAI,RICE,1966,0,20469.141,22747.51
0,MADURAI,RICE,1974,0,19807.371,21734.803
0,TENKASI,LENTILS,1960,0,20151.336,21139.887
0,TENKASI,LENTILS,1985,1,19790.438,21394.117
0,TENKASI,LENTILS,1971,0,19862.205,21390.016
0,PUDUKKOTTAI,WHEAT,1969,0,19943,20993.02
0,KARUR,RICE,1968,0,19430.447,20803.137
0,DINDIGUL,LENTILS,1978,0,20896.611,24155.967
0,DINDIGUL,LENTILS,1968,1,20088.684,23516.434
1,THANJAVUR,RICE,1966,0,19431.883,22809.84
1,THANJAVUR,LENTILS,1975,0,20619.08,23680.996
0,PUDUKKOTTAI,WHEAT,1972,0,21355.359,23545.332
0,KARUR,RICE,1966,0,20149.096,21231.514
0,KARUR,RICE,1975,1,20516.244,21421.377
0,DINDIGUL,LENTILS,1974,0,21078.264,23569.158
0,KARUR,RICE,1975,0,18682.971,19416.223
0,KARUR,RICE,1955,0,20228.838,21767.654
0,TENKASI,LENTILS,1962,1,20099.168,22744.469
0,MADURAI,RICE,1967,1,20085.646,22220.598
0,KARUR,RICE,1969,0,19829.498,20959.531
1,THANJAVUR,LENTILS,1966,0,19795.221,24741.332
0,DINDIGUL,LENTILS,1979,0,20152.096,23066.344
0,MADURAI,RICE,nineteen seventy-three,0,19028.037,21079.879
0,TENKASI,LENTILS,1965,0,20522.686,23743.162
0,KARUR,RICE,1968,0,19567.846,21680.191
0,PUDUKKOTTAI,WHEAT,1968,0,20124.762,23121.555
0,KARUR,RICE,1967,0,20147.393,20570.611
0,MADURAI,WHEAT,1966,0,19900.213,20399.387
0,MADURAI,WHEAT,1980,0,18554.023,20664.33
0,TENKASI,LENTILS,1966,0,20187.379,22467.336
0,DINDIGUL,LENTILS,1962,0,19986.758,20837.514
0,PUDUKKOTTAI,WHEAT,1965,0,19980.129,19955.949
0,KARUR,RICE,1966,1,20304.256,20567.363
1,THANJAVUR,RICE,1972,0,20197.449,23291.574
1,THANJAVUR,LENTILS,1974,0,21812.816,27802.5
1,THANJAVUR,WHEAT,1970,0,19171.85,24141.248
0,MADURAI,RICE,1970,0,20060.922,22726.254
1,THANJAVUR,RICE,1970,0,21094.975,23711.799
1,THANJAVUR,WHEAT,1973,0,21261.529,25133.68
0,KARUR,RICE,1975,0,20027.406,21462.857
1,THANJAVUR,LENTILS,1984,0,19243.521,26099.004
0,PUDUKKOTTAI,WHEAT,1967,0,19695.795,20356.744
0,MADURAI,RICE,1968,0,19748.779,22607.713
0,MADURAI,WHEAT,1975,0,18549.123,20630.262
0,DINDIGUL,LENTILS,1970,1,19979.225,20560.857
0,TENKASI,LENTILS,1960,0,19885.146,23181.227
0,TENKASI,LENTILS,1935,0,19978.541,21860.496
0,DINDIGUL,LENTILS,1968,0,20098.514,22498.268
1,THANJAVUR,WHEAT,1975,1,21919.166,27765.352
0,MADURAI,RICE,1967,0,19545.371,21967.213
0,DINDIGUL,LENTILS,1974,0,20283.875,21989.777
0,PUDUKKOTTAI,WHEAT,1963,0,20152.158,21927.555
0,MADURAI,WHEAT,1969,0,19854.777,22498.148
0,TENKASI,RICE,1976,0,18958.445,20550.08
1,THANJAVUR,LENTILS,1966,0,18314.785,21289.154
0,PUDUKKOTTAI,WHEAT,1963,0,20239.809,23107.957
1,THANJAVUR,RICE,1971,0,19446.621,23060.281
0,KARUR,RICE,1957,0,20265.711,22759.043
1,THANJAVUR,WHEAT,1969,1,19167.004,25320.178
0,KARUR,RICE,1971,0,20041.174,24869.51
1,THANJAVUR,LENTILS,1971,0,19021.502,23887.021
0,MADURAI,RICE,1974,0,20780.559,23469.695
1,THANJAVUR,WHEAT,1975,0,20190.051,23008.188
1,THANJAVUR,RICE,1973,1,21241.16,25336.754
1,THANJAVUR,RICE,1972,0,18476.873,21963.322
0,KARUR,RICE,1962,1,19897.027,21707.703
0,PUDUKKOTTAI,WHEAT,1965,1,19880.508,20686.781
0,TENKASI,LENTILS,1988,1,19334.934,19590.127
0,DINDIGUL,LENTILS,1968,0,19808.4,21937.824
0,MADURAI,RICE,1964,0,19955.703,20304.869
1,THANJAVUR,LENTILS,1966,0,19084.871,23604.121
0,TENKASI,LENTILS,1946,0,20006.857,20815.576
0,DINDIGUL,LENTILS,1959,0,20000.342,22464.727
1,THANJAVUR,LENTILS,1966,0,18173.76,22076.047
1,THANJAVUR,LENTILS,1970,0,20390.207,24968.252
0,TENKASI,RICE,1972,0,21196.623,22622.734
0,KARUR,RICE,1971,1,19908.594,19841.258
0,PUDUKKOTTAI,WHEAT,1971,0,20008.514,21564.385
0,TENKASI,LENTILS,1987,0,21238.527,24883.912
0,KARUR,RICE,1970,1,20333.625,20174.461
0,KARUR,RICE,1964,0,20636.332,23022.127
1,THANJAVUR,COTTON,1974,0,20251.348,23318.035
0,TENKASI,LENTILS,1972,0,18650.248,20431.168
1,THANJAVUR,RICE,1968,1,19196.297,21592.244
0,DINDIGUL,LENTILS,1963,1,20233.27,23006.234
0,TENKASI,RICE,1964,0,19867.021,22583.307
0,TENKASI,LENTILS,1985,0,21070.457,21595.213
0,TENKASI,LENTILS,1948,1,19996.824,21094.957
0,DINDIGUL,LENTILS,1963,0,19859.689,22773.453
1,THANJAVUR,LENTILS,1978,1,19509.314,23466.891
0,TENKASI,RICE,1962,0,20614.305,22635.777
0,PUDUKKOTTAI,WHEAT,1966,0,20063.111,20785.365
0,MADURAI,RICE,1967,0,19637.275,23397.109
0,DINDIGUL,LENTILS,1960,1,20285.158,21609.76
0,DINDIGUL,LENTILS,1971,0,20099.225,20267.373
0,KARUR,RICE,1961,0,19861.285,22383.455
0,DINDIGUL,LENTILS,1969,0,19967.604,22829.504
0,MADURAI,WHEAT,1963,0,19890.404,21263.34
0,KARUR,RICE,1981,0,21020.787,24711.74
0,MADURAI,WHEAT,1966,0,20081.008,22010.184
0,MADURAI,WHEAT,1966,0,19870.24,21589.049
1,THANJAVUR,LENTILS,1965,0,20777.701,26141.92
0,TENKASI,RICE,1989,1,18341.016,20398.217
0,TENKASI,LENTILS,1963,1,20044.113,21910.469
0,PUDUKKOTTAI,WHEAT,1964,0,19848.99,22045.998
1,THANJAVUR,RICE,1961,0,20543.863,24910.951
0,TENKASI,RICE,1984,0,17810.307,17466.654
0,KARUR,RICE,1974,0,19759.338,21718.629
0,TENKASI,LENTILS,1975,1,17983.352,19686.092
0,MADURAI,RICE,1968,1,20387.93,22917.463
0,KARUR,RICE,1968,0,19706.438,22490.768
0,TENKASI,RICE,1971,0,20141.84,22867.672
0,PUDUKKOTTAI,WHEAT,1974,0,18760.518,21226.389
1,THANJAVUR,RICE,1969,0,20390.244,24265.902
0,PUDUKKOTTAI,WHEAT,1964,0,19911.186,23004.033
1,THANJAVUR,LENTILS,1973,0,19111.404,24092.512
0,TENKASI,RICE,1958,0,19861.699,22722.027
0,TENKASI,LENTILS,1986,0,20588.156,23780.609
0,MADURAI,WHEAT,1970,0,20077.273,21697.572
0,MADURAI,WHEAT,1966,0,19898.383,20831.734
0,PUDUKKOTTAI,WHEAT,1967,0,20125.324,21106.07
1,THANJAVUR,WHEAT,1967,0,20338.781,23562.426
0,DINDIGUL,LENTILS,1968,0,20128.207,20479.975
1,THANJAVUR,LENTILS,1976,0,18034.457,22200.717
0,TENKASI,RICE,1948,1,20028.141,22781.594
0,TENKASI,LENTILS,1972,1,19748.1,22468.518
0,PUDUKKOTTAI,WHEAT,1972,0,19988.041,22646.785
1,THANJAVUR,RICE,1966,0,19624.674,24206.799
0,KARUR,RICE,1965,0,19536.598,20503.906
0,TENKASI,LENTILS,1989,0,19535.693,21586.502
0,KARUR,RICE,1966,0,19817.641,21373.658
0,KARUR,RICE,1968,1,19885.289,20900.967
1,THANJAVUR,RICE,1968,0,20826.688,24229.24
0,TENKASI,RICE,1970,1,19722.57,20762.449
0,DINDIGUL,LENTILS,1973,0,19736.195,20850.002
0,MADURAI,WHEAT,1963,0,20033.959,22224.068
0,KARUR,RICE,1964,1,19933.209,22158.088
1,THANJAVUR,WHEAT,1962,0,21250.064,26870.596
0,PUDUKKOTTAI,WHEAT,1965,1,20020.633,22487.518
0,DINDIGUL,LENTILS,1962,0,19777.965,21704.615
0,MADURAI,WHEAT,1970,1,19847.473,21051.504
1,THANJAVUR,COTTON,1966,0,19178.498,23166.596
0,MADURAI,RICE,1969,0,20121.988,23783.504
0,DINDIGUL,LENTILS,1975,1,20258.51,21435.096
0,KARUR,RICE,1968,0,20663.127,22392.234
0,TENKASI,LENTILS,1976,0,19857.871,22936.795
0,TENKASI,RICE,1960,0,19413.813,21127.395
0,PUDUKKOTTAI,WHEAT,1968,0,20077.637,23137.859
1,THANJAVUR,WHEAT,1964,0,21903.541,26395.684
0,TENKASI,LENTILS,1984,0,20593.953,22842.566
0,TENKASI,RICE,1967,1,19665.322,22285.342
0,TENKASI,LENTILS,1983,0,20826.963,23386.34
0,PUDUKKOTTAI,WHEAT,1968,0,20009.602,20023.959
0,DINDIGUL,LENTILS,1964,1,19880.086,21417.141
1,THANJAVUR,LENTILS,1969,1,16857.203,21791.695
0,DINDIGUL,LENTILS,nineteen seventy-three,0,19455.555,22269.084
1,THANJAVUR,WHEAT,1966,0,19245.682,23635.646
0,DINDIGUL,LENTILS,1976,0,19496.963,21030.646
0,TENKASI,RICE,1978,0,19934.988,21976.402
0,KARUR,RICE,1969,0,20050.639,22507.516
0,TENKASI,RICE,1977,0,19227.918,20880.881
0,TENKASI,LENTILS,1962,1,20049.314,24765.039
1,THANJAVUR,WHEAT,1967,0,19653.615,25587.344
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,20921.012,22533.881
1,THANJAVUR,LENTILS,1965,0,20913.766,25673.025
1,THANJAVUR,WHEAT,1974,1,20723.752,25778.197
0,PUDUKKOTTAI,WHEAT,1966,1,19921.314,22146.961
0,PUDUKKOTTAI,WHEAT,1971,0,20030.713,22452.406
1,THANJAVUR,RICE,1972,0,18025.266,23084.547
0,TENKASI,RICE,1989,0,18044.008,20518.143
0,MADURAI,RICE,1965,0,20111.467,20376.113
0,DINDIGUL,LENTILS,1965,0,20017.314,22400.604
0,TENKASI,RICE,1989,0,18917.725,21656.057
0,TENKASI,LENTILS,1977,0,20761.453,21706.482
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,1,20461.164,22787.771
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,20450.334,22803.957
0,PUDUKKOTTAI,WHEAT,1979,0,21108.506,24721.383
0,KARUR,RICE,1977,0,19682.996,22735.387
1,THANJAVUR,WHEAT,1965,0,21386.578,27244.477
0,MADURAI,RICE,1967,0,20005.174,23172.971
0,MADURAI,WHEAT,1969,0,20113.105,23961.92
0,TENKASI,RICE,1987,0,19731.648,21238.568
0,PUDUKKOTTAI,WHEAT,1963,0,20161.002,23020.385
1,THANJAVUR,WHEAT,1964,1,19279.09,22638.67
0,DINDIGUL,LENTILS,1965,0,19911.477,21818.832
1,THANJAVUR,WHEAT,1966,0,18969.094,22528.334
1,THANJAVUR,RICE,1973,1,20352.477,22038.496
0,DINDIGUL,LENTILS,1967,0,20174.193,21622.223
0,TENKASI,LENTILS,1989,0,19568.859,21262.635
0,MADURAI,WHEAT,1967,0,20166.922,20064.818
0,DINDIGUL,LENTILS,1968,0,19929.715,22451.977
0,KARUR,RICE,1967,0,20079.822,21620.842
1,THANJAVUR,LENTILS,1971,0,20659.326,26356.148
0,MADURAI,WHEAT,1971,0,19921.318,23380.23
0,TENKASI,LENTILS,1962,0,19798.676,21910.834
0,MADURAI,WHEAT,1972,0,19648.309,19545.57
0,TENKASI,LENTILS,1944,0,20319.449,22142.105
0,TENKASI,LENTILS,1983,0,19406.533,22614.494
0,MADURAI,RICE,1965,0,19807.584,21842.369
0,TENKASI,RICE,1983,0,20807.383,23718.682
0,DINDIGUL,LENTILS,1974,0,20076.039,22813.988
0,TENKASI,LENTILS,1987,0,19812.129,21705.533
0,KARUR,RICE,1967,0,20095.576,21824.523
0,KARUR,RICE,1967,0,20179.883,21049.166
1,THANJAVUR,LENTILS,nineteen seventy-three,0,18310.518,22659.982
0,KARUR,RICE,1961,1,20066.291,22001.355
0,MADURAI,RICE,1965,0,20136.902,23063.857
0,KARUR,RICE,1961,0,20364.789,22163.459
0,TENKASI,LENTILS,1959,0,19911.396,22757.807
0,MADURAI,WHEAT,1966,1,19975.16,22229.248
0,KARUR,RICE,1976,0,19851.869,21742.094
1,THANJAVUR,WHEAT,1967,0,21311.428,25019.449
0,KARUR,RICE,1971,0,20033.285,22097.639
1,THANJAVUR,LENTILS,1965,1,20834.627,26836.916
0,DINDIGUL,LENTILS,1973,0,20237.787,22739.568
0,MADURAI,WHEAT,1965,0,20213.688,21710.561
0,TENKASI,RICE,1989,0,19008.457,21138.277
0,DINDIGUL,LENTILS,1969,0,19800.732,23208.813
1,THANJAVUR,WHEAT,1968,0,20520.162,26335.408
0,KARUR,RICE,1968,0,19673.467,20655.756
0,PUDUKKOTTAI,WHEAT,1971,0,20123.25,23596.33
0,DINDIGUL,LENTILS,1971,0,20257.242,23049.951
0,MADURAI,WHEAT,1966,0,20179.51,23329.535
0,TENKASI,LENTILS,1978,1,19512.219,20003.223
0,TENKASI,LENTILS,1964,1,20049.611,22601.988
0,KARUR,RICE,1971,0,20082.619,23923.252
1,THANJAVUR,WHEAT,1970,0,20564.264,24790.266
0,MADURAI,RICE,1963,0,19615.955,22296.449
1,THANJAVUR,WHEAT,1966,0,20171.35,26809.338
0,MADURAI,WHEAT,1968,0,20147.188,22447.031
0,DINDIGUL,LENTILS,1965,0,20064.441,23152.924
0,DINDIGUL,LENTILS,1964,1,19985.76,22664.346
0,KARUR,RICE,1967,0,19872.004,20695.143
0,TENKASI,LENTILS,1965,0,20105.74,23119.232
0,DINDIGUL,LENTILS,1969,0,19834.623,22496.176
0,MADURAI,RICE,1969,0,19730.168,20628.414
0,MADURAI,WHEAT,1968,0,19929.82,21470.063
1,THANJAVUR,LENTILS,1979,1,22066.713,27454.984
0,TENKASI,RICE,1957,1,19725.48,23854.715
0,KARUR,RICE,1970,0,19714.457,19094.99
1,THANJAVUR,WHEAT,1966,0,19709.42,24655.865
0,TENKASI,LENTILS,1951,0,20263.057,21493.75
1,THANJAVUR,WHEAT,1969,0,18571.775,23438.242
0,MADURAI,WHEAT,1968,1,19878.568,21051.129
0,TENKASI,RICE,1989,0,20877.613,22835.326
0,KARUR,RICE,1967,0,19825.023,22930.473
0,MADURAI,RICE,1963,0,19765.006,20112.449
0,PUDUKKOTTAI,WHEAT,1972,0,18795.854,21064.461
0,KARUR,RICE,1974,0,18686.607,21058.641
0,PUDUKKOTTAI,WHEAT,1970,0,20110.531,23804.143
0,PUDUKKOTTAI,WHEAT,1977,0,18142.619,21271.477
0,KARUR,RICE,1970,0,20161.949,23206.184
0,KARUR,RICE,1969,0,20159.295,21577.627
0,PUDUKKOTTAI,WHEAT,1962,0,19763.654,23252.475
0,DINDIGUL,LENTILS,1970,0,19916.943,21074.869
1,THANJAVUR,LENTILS,1971,0,20397.025,24176.393
1,THANJAVUR,RICE,1968,0,20577.701,23183.488
1,THANJAVUR,LENTILS,1970,0,19378.4,24131.609
0,DINDIGUL,LENTILS,1968,0,20036.617,22273.652
0,PUDUKKOTTAI,WHEAT,1967,0,19999.023,21076.424
0,DINDIGUL,LENTILS,1968,1,20211.482,22600.498
0,MADURAI,WHEAT,1970,0,19656.848,21650.277
1,THANJAVUR,LENTILS,1972,0,21600.156,24928.207
0,DINDIGUL,LENTILS,1969,0,20022.473,23158.975
0,KARUR,RICE,1972,0,20577.934,23153.619
0,KARUR,RICE,1965,1,19577.773,20939.877
0,PUDUKKOTTAI,WHEAT,1972,0,20951.201,23901.131
1,THANJAVUR,LENTILS,1970,0,20810.797,24475.932
0,TENKASI,LENTILS,1969,1,19883.137,22037.439
1,THANJAVUR,LENTILS,1967,0,19892.889,24749.252
1,THANJAVUR,LENTILS,1967,0,19451.738,24612.34
0,PUDUKKOTTAI,WHEAT,1970,0,20148.465,21501.902
0,KARUR,RICE,1972,1,19170.234,20220.539
1,THANJAVUR,WHEAT,1979,0,18563.701,24635.803
0,DINDIGUL,LENTILS,1964,0,20236.986,22259.721
0,MADURAI,RICE,1970,0,20046.309,22259.285
1,THANJAVUR,LENTILS,1975,0,19281.486,23733.488
0,KARUR,RICE,1970,0,19886.041,21334.736
0,KARUR,RICE,1970,1,19952.047,22032.619
1,THANJAVUR,LENTILS,nineteen seventy-two,1,22030.867,26654.379
0,TENKASI,LENTILS,1966,0,19853.881,21440.182
0,DINDIGUL,LENTILS,1973,0,19635.354,23016.83
0,KARUR,RICE,1969,0,19747.918,21076.973
0,KARUR,RICE,1974,0,18790.699,21053.758
0,MADURAI,WHEAT,1974,0,19369.588,20597.713
0,MADURAI,RICE,1972,0,20964.57,23390.91
1,THANJAVUR,LENTILS,1959,0,18828.285,22846.83
0,TENKASI,LENTILS,1989,0,18260.211,19904.43
0,DINDIGUL,LENTILS,1976,0,20210.635,21355.203
0,PUDUKKOTTAI,WHEAT,1966,0,19758.146,21134.193
0,KARUR,RICE,1968,0,19551.908,21963.764
1,THANJAVUR,RICE,1972,0,19717.727,23444.912
0,PUDUKKOTTAI,WHEAT,1964,0,20074.461,21488.455
0,DINDIGUL,LENTILS,1970,0,19906.693,20893.633
0,MADURAI,RICE,1973,0,18904.846,21871.793
0,TENKASI,LENTILS,1988,0,19141.244,19918.268
0,DINDIGUL,LENTILS,1975,0,20383.211,19265.023
1,THANJAVUR,RICE,1973,0,20773.566,26124.809
1,THANJAVUR,RICE,1975,1,21789.506,25956.252
0,KARUR,RICE,1971,0,20103.037,20734.979
0,DINDIGUL,LENTILS,1972,0,19508.572,19442.875
0,TENKASI,LENTILS,1957,1,20116.395,22420.355
0,KARUR,RICE,1970,1,19659.133,21161.977
1,THANJAVUR,LENTILS,1965,0,20094.869,25851.264
0,MADURAI,WHEAT,1959,0,19759.184,23205.662
0,MADURAI,RICE,1959,0,19449.195,19288.02
1,THANJAVUR,WHEAT,1963,0,19793.246,22308.406
1,THANJAVUR,WHEAT,1972,1,22112.465,24632.879
1,THANJAVUR,LENTILS,1969,0,21378.395,25987.588
0,MADURAI,WHEAT,1967,1,20052.916,20976.234
0,KARUR,RICE,1974,0,20978.539,25387.295
1,THANJAVUR,WHEAT,1965,0,19014.096,25314.666
