keller_trt,keller_trt_yes,baseline_hhsize,baseline_payments,baseline_elec_use,baseline_hh_head_age,endline_hhsize,endline_payments,endline_elec_use,endline_hh_head_age
0,0,10,66.54904,115.1906,33,10,14465.39,115.1906,34
0,0,11,211.2126,540.4791,41,11,67771.79,540.4791,42
0,0,7,80.20313,250.2139,39,7,31357.35,250.2139,40
0,0,7,169.826,483.0126,37,7,60547.35,483.0126,38
0,0,8,61.26155,596.9132,39,8,74675.9,596.9132,40
0,0,10,177.2495,10.75864,41,10,1522.84,10.75864,42
0,0,7,48.00039,545.4476,33,7,68229.66,545.4476,34
0,0,5,196.903,152.6357,41,5,19276.47,152.6357,42
0,0,9,173.9206,360.3294,33,9,45215.8,360.3294,34
0,0,6,246.4986,200.0139,28,6,25248.91,200.0139,29
0,0,10,200.7919,315.8758,39,10,39685.96,315.8758,40
0,0,9,203.1715,151.1563,31,9,19097.91,151.1563,32
0,0,8,201.3729,240.4644,30,8,30259.45,240.4644,31
0,0,6,162.3087,585.7305,41,6,73379.59,585.7305,42
0,0,7,198.5185,763.4707,39,7,95632.67,763.4707,40
0,0,9,183.7545,297.5415,31,9,37376.7,297.5415,32
0,0,8,142.1119,440.4622,27,8,55200.17,440.4622,28
0,0,8,172.4215,125.505,28,8,15861.09,125.505,29
0,0,10,98.24209,877.0206,27,10,109726,877.0206,28
0,0,8,198.9693,653.2103,35,8,81850.42,653.2103,36
0,0,9,189.06,105.7783,35,9,13412.34,105.7783,36
0,0,8,67.68394,5.109517,43,8,706.4573,5.109517,44
0,0,8,164.0805,42.04162,35,8,5419.512,42.04162,36
0,0,5,51.47665,1522.011,35,5,190303.3,1522.011,36
0,0,9,5.02649,88.32295,28,9,11046.13,88.32295,29
0,0,11,11.90773,135.799,27,11,16987.4,135.799,28
0,0,9,231.2681,198.871,37,9,25090.72,198.871,38
0,0,7,159.1205,392.046,33,7,49165.73,392.046,34
0,0,8,109.1763,1478.655,40,8,184941.8,1478.655,41
0,0,11,47.27755,31.61662,40,11,4000.266,31.61662,41
0,0,8,102.3536,490.028,36,8,61356.23,490.028,37
0,0,6,33.88147,464.0368,30,6,58039.4,464.0368,31
0,0,8,236.8557,360.4746,43,8,45296.67,360.4746,44
0,0,10,120.1936,180.4635,40,10,22679.09,180.4635,41
0,0,9,92.59697,110.1256,33,9,13859.26,110.1256,34
0,0,8,35.54616,67.22952,35,8,8439.775,67.22952,36
0,0,7,211.9008,137.9921,27,7,17461.42,137.9921,28
0,0,9,26.98523,675.9344,30,9,84519.54,675.9344,31
0,0,10,61.21254,459.65,38,10,57518,459.65,39
0,0,8,168.9715,1.321926,32,8,334.6998,1.321926,33
0,0,9,221.3904,2388.453,42,9,298778.4,2388.453,43
0,0,9,167.8502,64.65272,31,9,8249.768,64.65272,32
0,0,6,37.45383,186.4138,34,6,23339.95,186.4138,35
0,0,8,85.23412,161.0218,38,8,20213.88,161.0218,39
0,0,10,59.02893,90.10365,35,10,11322.55,90.10365,36
0,0,12,120.5887,194.4305,41,12,24425,194.4305,42
0,0,6,193.3464,240.9933,32,6,30317.99,240.9933,33
0,0,4,49.91587,342.142,31,4,42817.86,342.142,32
0,0,7,123.6432,385.8289,36,7,48352.71,385.8289,37
0,0,2,96.63242,194.5834,35,2,24419.61,194.5834,36
0,0,6,118.9917,280.5129,35,6,35183.43,280.5129,36
0,0,9,119.1722,506.6711,26,9,63453.1,506.6711,27
0,0,9,199.7472,159.2767,37,9,20109.79,159.2767,38
0,0,6,255.0655,3.495018,43,6,691.9694,3.495018,44
0,0,7,71.66622,255.5482,27,7,32015.65,255.5482,28
0,0,7,76.11142,8.895675,34,7,1188.63,8.895675,35
0,0,8,42.24925,68.45838,28,8,8600.479,68.45838,29
0,0,8,34.92037,41.56263,34,8,5231.222,41.56263,35
0,0,7,128.1475,63.16835,33,7,8025.111,63.16835,34
0,0,7,1.964895,369.4336,35,7,46181.2,369.4336,36
0,0,7,252.1166,165.5787,28,7,20949.97,165.5787,29
0,0,8,117.4694,138.2957,33,8,17404.64,138.2957,34
0,0,11,169.583,1274.57,38,11,159491.8,1274.57,39
0,0,12,52.98203,343.9883,34,12,43051.96,343.9883,35
0,0,4,142.931,381.6186,39,4,47846.21,381.6186,40
0,0,5,243.9347,179.574,36,5,22691.15,179.574,37
0,0,10,97.6922,283.5442,34,10,35541.32,283.5442,35
0,0,6,139.332,98.55199,38,6,12458.91,98.55199,39
0,0,7,202.0354,623.3176,45,7,78117.39,623.3176,46
0,0,6,99.73664,277.9337,37,6,34841.85,277.9337,38
0,0,10,165.4359,190.0935,36,10,23927.5,190.0935,37
0,0,7,30.63586,586.2224,31,7,73308.95,586.2224,32
0,0,7,221.3588,123.7617,39,7,15692.3,123.7617,40
0,0,6,54.35852,1681.22,37,6,210207.1,1681.22,38
0,0,8,131.5446,927.026,29,8,116009.9,927.026,30
0,0,8,109.7353,105.7448,36,8,13327.85,105.7448,37
0,0,8,198.554,479.0656,29,8,60081.95,479.0656,30
0,0,8,14.43941,14.38958,22,8,1813.712,14.38958,23
0,0,7,4.154098,96.12378,32,7,12020.44,96.12378,33
0,0,8,29.57862,894.9692,37,8,111901.5,894.9692,38
0,0,9,187.0036,231.3435,37,9,29105.91,231.3435,38
0,0,9,18.23646,127.6008,36,9,15969.1,127.6008,37
0,0,3,31.1683,116.2972,29,3,14569.31,116.2972,30
0,0,7,230.2094,168.3577,40,7,21275.11,168.3577,41
0,0,9,212.9442,5.7636,25,9,933.9641,5.7636,26
0,0,11,189.5925,178.8014,28,11,22540.04,178.8014,29
0,0,7,114.8444,345.2366,30,7,43270.39,345.2366,31
0,0,6,69.60259,329.9387,37,6,41312.92,329.9387,38
0,0,11,143.1243,730.4387,41,11,91448.3,730.4387,42
0,0,10,154.1107,851.4541,38,10,106586.2,851.4541,39
0,0,10,147.3655,65.43101,35,10,8326.844,65.43101,36
0,0,6,76.35824,122.247,34,6,15357.8,122.247,35
0,0,7,114.4128,314.2843,33,7,39400.84,314.2843,34
0,0,9,89.33443,1171.393,40,9,146513.5,1171.393,41
0,0,10,193.304,228.5789,28,10,28766.28,228.5789,29
0,0,10,27.52374,2.116583,38,10,292.1291,2.116583,39
0,0,4,213.7127,49.84395,35,4,6444.449,49.84395,36
0,0,11,142.3625,458.4904,37,11,57454.36,458.4904,38
0,0,7,193.783,18.69688,33,7,2531.678,18.69688,34
0,0,10,231.8868,2.433527,37,10,536.7727,2.433527,38
0,0,8,216.8402,205.2409,30,8,25872.38,205.2409,31
0,0,10,164.7608,405.2946,34,10,50827.19,405.2946,35
0,0,7,31.37414,430.5349,36,7,53848.34,430.5349,37
0,0,7,202.4042,160.3103,35,7,20242.04,160.3103,36
0,0,9,244.3699,482.6118,46,9,60570.89,482.6118,47
0,0,8,65.99344,72.18729,29,8,9089.978,72.18729,30
0,0,8,152.2332,293.5546,38,8,36847.38,293.5546,39
0,0,8,146.4649,43.04301,34,8,5527.534,43.04301,35
0,0,8,51.51996,2500.095,34,8,312564,2500.095,35
0,0,6,197.1765,45.0766,32,6,5832.168,45.0766,33
0,0,10,199.4484,290.3131,38,10,36489.25,290.3131,39
0,0,10,10.00395,57.72784,39,10,7226.971,57.72784,40
0,0,6,21.21664,311.0786,34,6,38907.04,311.0786,35
0,0,3,233.9648,1192.696,24,3,149321,1192.696,25
0,0,9,114.2307,508.0007,36,9,63614.42,508.0007,37
0,0,9,213.4804,416.5082,44,9,52277.07,416.5082,45
0,0,8,165.0121,463.0049,28,8,58041.21,463.0049,29
0,0,6,148.8828,98.50541,31,6,12462.6,98.50541,32
0,0,8,20.07101,52.41769,34,8,6573.171,52.41769,35
0,0,10,24.34756,840.8848,38,10,105135.6,840.8848,39
0,0,8,197.821,1969.055,24,8,246329.9,1969.055,25
0,0,6,29.60649,149.3201,35,6,18694.8,149.3201,36
0,0,9,15.30996,174.1168,36,9,21780.21,174.1168,37
0,0,8,196.6542,103.502,42,8,13134.42,103.502,43
0,0,11,174.5982,382.4918,39,11,47986.91,382.4918,40
0,0,9,100.4394,241.5461,33,9,30293.86,241.5461,34
0,0,8,185.7336,501.438,32,8,62865.53,501.438,33
0,0,7,202.5124,773.1526,41,7,96847.41,773.1526,42
0,0,8,155.1625,235.823,33,8,29634.01,235.823,34
0,0,10,208.8043,69.91807,37,10,8948.849,69.91807,38
0,0,10,64.80366,149.8994,35,10,18802.29,149.8994,36
0,0,4,198.5542,714.2978,36,4,89486.53,714.2978,37
0,0,6,92.9015,328.206,40,6,41119.21,328.206,41
0,0,3,115.8327,14.16765,38,3,1887.072,14.16765,39
0,0,8,46.15053,348.9821,46,8,43669.29,348.9821,47
0,0,3,121.8127,97.75266,27,3,12341.32,97.75266,28
0,0,8,110.8691,602.6722,36,8,75445.3,602.6722,37
0,0,9,140.0665,41.40263,30,9,5316.368,41.40263,31
0,0,7,105.8911,590.0442,37,7,73861.48,590.0442,38
0,0,9,169.882,471.6884,30,9,59131.51,471.6884,31
0,0,8,84.91078,585.6348,44,8,73289.74,585.6348,45
0,0,9,191.9797,403.6342,34,9,50647,403.6342,35
0,0,13,94.37762,187.8483,32,13,23576.07,187.8483,33
0,0,8,37.86044,183.83,41,8,23016.72,183.83,42
0,0,6,247.6204,456.7139,37,6,57337.41,456.7139,38
0,0,9,19.44002,454.071,26,9,56779.26,454.071,27
0,0,6,145.133,1117.914,43,6,139884.6,1117.914,44
0,0,8,149.8032,456.8719,28,8,57259.07,456.8719,29
0,0,9,20.2696,80.7707,41,9,10117.03,80.7707,42
0,0,9,141.3997,1042.392,46,9,130440.5,1042.392,47
0,0,6,199.6948,147.3161,34,6,18614.73,147.3161,35
0,0,8,98.81635,732.8519,33,8,91706.15,732.8519,34
0,0,9,211.4081,416.0378,33,9,52216.8,416.0378,34
0,0,10,71.61492,640.8656,40,10,80180.73,640.8656,41
0,0,8,59.8911,367.0766,34,8,45944.99,367.0766,35
0,0,9,209.5293,427.8238,35,9,53687.54,427.8238,36
0,0,9,190.8909,649.0773,37,9,81326.23,649.0773,38
0,0,4,221.4721,1981.34,29,4,247889.2,1981.34,30
0,0,8,61.86423,976.8556,25,8,122169,976.8556,26
0,0,7,78.76504,55.72925,33,7,7045.348,55.72925,34
0,0,7,12.50179,249.0724,26,7,31147.47,249.0724,27
0,0,7,153.8045,286.1354,33,7,35921.55,286.1354,34
0,0,7,122.5718,682.2134,33,7,85399.38,682.2134,34
0,0,9,102.0512,4.516069,36,9,666.9431,4.516069,37
0,0,7,19.02228,605.6736,48,7,75728.52,605.6736,49
0,0,10,238.4882,101.6042,23,10,12939.4,101.6042,24
0,0,9,63.81951,67.08675,34,9,8450.522,67.08675,35
0,0,8,245.4731,795.6341,36,8,99699.85,795.6341,37
0,0,11,237.1284,16.85942,30,11,2345.268,16.85942,31
0,0,8,47.7119,91.40398,45,8,11473.37,91.40398,46
0,0,10,229.4588,463.3568,39,10,58149.98,463.3568,40
0,0,5,196.6437,194.4635,40,5,24504.66,194.4635,41
0,0,10,56.04681,228.6697,33,10,28640.33,228.6697,34
0,0,8,134.3636,401.074,40,8,50269.24,401.074,41
0,0,6,30.89589,408.0215,36,6,51033.8,408.0215,37
0,0,8,135.1722,431.8459,39,8,54116.02,431.8459,40
0,0,7,120.4465,470.5615,26,7,58941.11,470.5615,27
0,0,8,237.4528,1895.096,32,8,237125.1,1895.096,33
0,0,7,15.21342,629.1563,39,7,78660.1,629.1563,40
0,0,8,103.0442,171.7644,37,8,21574.14,171.7644,38
0,0,8,179.5725,428.6513,38,8,53761.84,428.6513,39
0,0,6,26.67907,400.9887,32,6,50150.41,400.9887,33
0,0,5,228.3744,7.834021,29,5,1207.825,7.834021,30
0,0,11,197.9291,471.1534,38,11,59092.58,471.1534,39
0,0,4,134.4075,182.069,38,4,22893.97,182.069,39
0,0,7,2.863412,945.8257,34,7,118231.7,945.8257,35
0,0,7,244.1028,335.4359,28,7,42174.26,335.4359,29
0,0,11,171.0096,72.43028,30,11,9225.568,72.43028,31
0,0,11,88.32225,466.8143,28,11,58440.88,466.8143,29
0,0,8,201.8723,1151.389,36,8,144125.6,1151.389,37
0,0,12,12.25588,401.6135,43,12,50214.19,401.6135,44
0,0,10,254.715,283.9935,28,10,35754.16,283.9935,29
0,0,9,12.26734,181.6822,33,9,22722.75,181.6822,34
0,0,8,71.37399,1694.444,39,8,211877.6,1694.444,40
0,0,7,243.4965,17.16949,34,7,2390.167,17.16949,35
0,0,7,249.6651,605.3453,42,7,75918.05,605.3453,43
0,0,7,101.0904,197.2198,33,7,24753.78,197.2198,34
0,0,7,7.906091,528.033,36,7,66012.67,528.033,37
0,0,11,109.5054,357.7703,35,11,44831.62,357.7703,36
0,0,8,47.04408,652.0374,33,8,81551.94,652.0374,34
0,0,9,127.8112,208.2274,35,9,26156.52,208.2274,36
0,0,9,29.63563,497.5493,43,9,62223.66,497.5493,44
0,0,7,158.3667,228.2787,33,7,28694.12,228.2787,34
0,0,9,120.3534,544.8704,34,9,68229.87,544.8704,35
0,0,9,136.7625,298.449,26,9,37442.92,298.449,27
0,0,7,197.3779,320.3742,31,7,40245.08,320.3742,32
0,0,7,246.0865,39.02602,33,7,5125.1,39.02602,34
0,0,8,215.0154,163.7214,39,8,20680.35,163.7214,40
0,0,9,100.2079,589.1845,35,9,73749.25,589.1845,36
0,0,8,113.6031,9.100097,37,8,1252.03,9.100097,38
0,0,9,28.86668,62.62835,40,9,7858.206,62.62835,41
0,0,8,193.9327,392.1121,35,8,49208.56,392.1121,36
0,0,11,241.5197,162.0995,40,11,20504.47,162.0995,41
0,0,8,147.7111,239.5057,38,8,30086.32,239.5057,39
0,0,10,240.9293,124.4833,29,10,15801.97,124.4833,30
0,0,8,14.55758,201.6666,30,8,25223.17,201.6666,31
0,0,7,189.6879,43.2455,30,7,5595.604,43.2455,31
0,0,9,244.0561,567.9094,46,9,71232.84,567.9094,47
0,0,7,110.292,130.7316,35,7,16452.63,130.7316,36
0,0,8,121.1941,329.6546,28,8,41328.42,329.6546,29
0,0,8,42.51749,127.0226,35,8,15920.66,127.0226,36
0,0,6,172.7326,961.2576,39,6,120330.4,961.2576,40
0,0,6,188.9427,260.1098,37,6,32703.09,260.1098,38
0,0,8,234.6217,185.3815,40,8,23407.58,185.3815,41
0,0,8,124.1249,170.8997,36,8,21487.08,170.8997,37
0,0,9,250.3436,504.107,38,9,63264.64,504.107,39
0,0,4,62.06073,642.8083,47,4,80413.97,642.8083,48
0,0,6,201.335,145.8435,38,6,18431.86,145.8435,39
0,0,8,204.5226,351.9194,39,8,44194.87,351.9194,40
0,0,9,55.39839,118.681,36,9,14891.11,118.681,37
0,0,11,68.06781,1232.484,39,11,154129.2,1232.484,40
0,0,6,103.1583,94.69054,33,6,11939.75,94.69054,34
0,0,8,55.45531,655.8075,39,8,82031.65,655.8075,40
0,0,6,224.9044,203.7369,29,6,25692.88,203.7369,30
0,0,10,195.1619,555.5443,28,10,69639.12,555.5443,29
0,0,7,37.63346,749.7713,34,7,93759.24,749.7713,35
0,0,8,169.2286,124.1694,43,8,15690.84,124.1694,44
0,0,8,211.5312,137.2765,29,8,17372,137.2765,30
0,0,7,45.36111,55.25269,33,7,6952.369,55.25269,34
0,0,3,128.5446,160.6953,34,3,20215.71,160.6953,35
0,0,9,256.8046,447.1373,39,9,56149.41,447.1373,40
0,0,10,78.45721,62.72427,33,10,7919.382,62.72427,34
0,0,8,173.4977,174.6976,46,8,22011.04,174.6976,47
0,0,7,10.83828,283.2413,35,7,35416.78,283.2413,36
0,0,10,206.2799,250.3182,47,10,31496.95,250.3182,48
0,0,8,226.7616,282.2965,33,8,35514.22,282.2965,34
0,0,9,197.5898,89.46049,25,9,11380.33,89.46049,26
0,0,10,190.0188,792.4994,42,10,99252.91,792.4994,43
0,0,8,159.0204,263.873,34,8,33144.12,263.873,35
0,0,10,145.9955,15.75913,47,10,2116.196,15.75913,48
0,0,8,212.443,643.8462,34,8,80693.39,643.8462,35
0,0,4,104.9335,466.3629,41,4,58400.53,466.3629,42
0,0,8,233.3709,310.8445,33,8,39089.88,310.8445,34
0,0,7,162.9296,554.3384,36,7,69456.21,554.3384,37
0,0,10,8.763784,390.6802,34,10,48844.39,390.6802,35
0,0,5,173.0956,464.7952,36,5,58273.35,464.7952,37
0,0,5,32.38253,312.3658,44,5,39078.66,312.3658,45
0,0,8,149.4423,142.9757,32,8,18022.24,142.9757,33
0,0,7,189.6762,1201.794,43,7,150414.6,1201.794,44
0,0,7,199.6506,227.3941,33,7,28624.21,227.3941,34
0,0,7,87.43419,212.5576,38,7,26657.53,212.5576,39
0,0,12,128.2785,215.8182,39,12,27106.47,215.8182,40
0,0,7,198.9183,785.5323,31,7,98391.42,785.5323,32
0,0,9,128.6117,67.13377,33,9,8520.766,67.13377,34
0,0,10,23.56971,22.90419,33,10,2887.132,22.90419,34
0,0,10,69.22204,1115.66,28,10,139527.2,1115.66,29
0,0,11,256.2984,233.5703,38,11,29453.34,233.5703,39
0,0,11,41.90119,221.4902,38,11,27728.47,221.4902,39
0,0,7,181.2485,344.8338,39,7,43285.67,344.8338,40
0,0,6,183.2541,204.9345,37,6,25800.81,204.9345,38
0,0,7,1.144556,4.216355,32,7,528.4728,4.216355,33
0,0,11,220.2143,363.2732,25,11,45630.22,363.2732,26
0,0,8,247.2295,6.021816,30,8,1000.61,6.021816,31
0,0,7,110.7374,219.6547,38,7,27568.44,219.6547,39
0,0,5,73.1974,1090.935,40,5,136440.8,1090.935,41
0,0,11,11.72681,694.9358,34,11,86879.03,694.9358,35
0,0,6,45.60661,655.2878,34,6,81957.3,655.2878,35
0,0,10,117.6894,762.5246,31,10,95434.13,762.5246,32
0,0,7,54.58197,96.98373,40,7,12177.97,96.98373,41
0,0,10,213.156,251.6562,39,10,31670.94,251.6562,40
0,0,9,207.9966,1557.262,33,9,194866.7,1557.262,34
0,0,11,70.67676,2.525191,26,11,387.0514,2.525191,27
0,0,9,215.6806,6.043291,39,9,971.9692,6.043291,40
0,0,11,15.69634,167.5302,40,11,20957.18,167.5302,41
0,0,8,59.16327,287.6576,34,8,36017.19,287.6576,35
0,0,10,244.0304,547.3908,41,10,68668.11,547.3908,42
0,0,6,111.5799,706.005,43,6,88362.72,706.005,44
0,0,9,116.1262,1050.301,41,9,131404.3,1050.301,42
0,0,10,253.2949,479.2609,37,10,60161.21,479.2609,38
0,0,9,166.3252,314.3247,51,9,39457.1,314.3247,52
0,0,4,230.3813,443.1153,43,4,55620.15,443.1153,44
0,0,9,249.1817,484.2921,36,9,60786.59,484.2921,37
0,0,7,13.29133,53.70681,34,7,6726.886,53.70681,35
0,0,6,179.3219,1768.37,34,6,221225.9,1768.37,35
0,0,5,162.1647,815.7403,36,5,102130.6,815.7403,37
0,0,6,171.4761,510.2959,27,6,63958.64,510.2959,28
0,0,9,55.39249,184.599,26,9,23131.09,184.599,27
0,0,6,158.724,121.1551,37,6,15303.88,121.1551,38
0,0,11,149.3491,27.65769,32,11,3607.043,27.65769,33
0,0,5,129.4241,113.0475,35,5,14261.19,113.0475,36
0,0,9,236.5502,297.9948,30,9,37486.04,297.9948,31
0,0,6,103.2538,123.1991,30,6,15503.44,123.1991,31
0,0,9,111.2089,13.79732,29,9,1836.458,13.79732,30
0,0,11,224.7001,836.8656,34,11,104833.4,836.8656,35
0,0,8,176.2549,116.2526,28,8,14708.72,116.2526,29
0,0,7,206.6331,322.7,28,7,40544.8,322.7,29
0,0,8,171.5855,926.599,38,8,115997,926.599,39
0,0,7,93.43976,161.2036,32,7,20244.25,161.2036,33
0,0,11,209.1353,563.4397,40,11,70639.66,563.4397,41
0,0,8,248.1784,256.1403,28,8,32265.76,256.1403,29
0,0,7,74.27159,158.7276,46,7,19915.8,158.7276,47
0,0,7,54.62974,544.9553,37,7,68174.22,544.9553,38
0,0,8,62.73314,77.51263,31,8,9752.374,77.51263,32
0,0,6,52.2091,1092.089,28,6,136564,1092.089,29
0,0,7,20.83052,511.0908,35,7,63907.28,511.0908,36
0,0,10,223.3684,56.82238,36,10,7326.767,56.82238,37
0,0,9,21.92992,208.7308,37,9,26113.88,208.7308,38
0,0,5,19.62384,1.787542,36,5,243.6558,1.787542,37
0,0,9,113.6748,416.2135,27,9,52140.54,416.2135,28
0,0,7,53.0199,1165.803,35,7,145778.8,1165.803,36
0,0,8,133.4788,185.8148,38,8,23361.13,185.8148,39
0,0,11,175.8328,534.4296,26,11,66980.33,534.4296,27
0,0,7,27.33868,180.6156,33,7,22605,180.6156,34
0,0,9,201.9978,36.43227,25,9,4756.349,36.43227,26
0,0,10,169.2633,560.4422,26,10,70225.16,560.4422,27
0,0,7,70.23368,73.4035,37,7,9246.197,73.4035,38
0,0,7,174.1358,233.9187,39,7,29414.9,233.9187,40
0,0,7,69.77954,460.6163,38,7,57647.7,460.6163,39
0,0,10,241.3439,65.21371,40,10,8393.552,65.21371,41
0,0,7,179.5488,222.5656,37,7,28000.94,222.5656,38
0,0,10,141.5666,615.8643,40,10,77124.65,615.8643,41
0,0,9,55.35673,406.5304,36,9,50872.28,406.5304,37
0,0,7,228.7516,245.5206,35,7,30918.95,245.5206,36
0,0,12,198.2404,979.8882,36,12,122684.6,979.8882,37
0,0,9,124.7861,343.892,31,9,43111.42,343.892,32
0,0,10,135.3878,379.0885,45,10,47522.02,379.0885,46
0,0,9,104.5628,60.95196,41,9,7724.222,60.95196,42
0,0,8,229.3805,180.078,42,8,22739.69,180.078,43
0,0,5,49.02971,260.7999,30,5,32649.93,260.7999,31
0,0,5,83.86976,557.7881,25,5,69807.6,557.7881,26
0,0,9,245.9055,24.40822,37,9,3297.32,24.40822,38
0,0,9,93.34318,79.17491,38,9,9990.693,79.17491,39
0,0,6,202.9922,14.21887,30,6,1980.526,14.21887,31
0,0,6,113.7708,376.2928,30,6,47150.54,376.2928,31
0,0,6,161.8701,587.3299,28,6,73578.95,587.3299,29
0,0,9,55.05879,1053.968,32,9,131801.5,1053.968,33
0,0,9,114.6775,939.7731,36,9,117587.3,939.7731,37
0,0,7,57.47987,250.7766,30,7,31405.14,250.7766,31
0,0,7,155.4299,386.9077,35,7,48519.51,386.9077,36
0,0,5,238.2075,84.9495,35,5,10857.89,84.9495,36
0,0,14,74.43091,134.5677,24,14,16896.15,134.5677,25
0,0,8,182.8396,372.5232,33,8,46748.77,372.5232,34
0,0,11,189.0633,2348.534,26,11,293756.5,2348.534,27
0,0,4,237.6428,468.8532,31,4,58844.87,468.8532,32
0,0,9,85.44402,383.7128,45,9,48049.57,383.7128,46
0,0,9,173.8894,823.6839,36,9,103134.4,823.6839,37
0,0,9,230.2995,176.9915,34,9,22354.73,176.9915,35
0,0,9,251.7678,522.1217,37,9,65517.22,522.1217,38
0,0,10,.4717306,37.05605,36,10,4633.237,37.05605,37
0,0,10,174.8271,356.9862,33,10,44798.44,356.9862,34
0,0,8,181.9014,228.0041,29,8,28682.56,228.0041,30
0,0,8,200.0949,489.9413,31,8,61442.81,489.9413,32
0,0,7,76.10453,596.709,28,7,74665.43,596.709,29
0,0,8,177.5057,304.668,35,8,38261.51,304.668,36
0,0,6,178.5274,1736.167,34,6,217199.9,1736.167,35
0,0,6,51.59838,54.90102,33,6,6914.796,54.90102,34
0,0,11,202.9902,316.7416,40,11,39796.44,316.7416,41
0,0,6,21.69019,154.1337,31,6,19289.07,154.1337,32
0,0,8,143.6153,18.88364,32,8,2504.81,18.88364,33
0,0,8,86.70743,602.8837,44,8,75447.73,602.8837,45
0,0,7,103.1385,830.3546,32,7,103898.5,830.3546,33
0,0,6,117.4138,6.806498,31,6,969.216,6.806498,32
0,0,8,132.6742,409.9567,37,8,51378.2,409.9567,38
0,0,11,29.79587,87.70615,39,11,10993.59,87.70615,40
0,0,8,169.3028,232.801,32,8,29270.15,232.801,33
0,0,9,69.36857,233.1964,41,9,29219.22,233.1964,42
0,0,10,195.5645,1134.956,35,10,142065.4,1134.956,36
0,0,8,218.8827,395.6754,42,8,49678.52,395.6754,43
0,0,8,95.79374,111.8119,35,8,14072.57,111.8119,36
0,0,11,240.684,59.76917,36,11,7712.424,59.76917,37
0,0,8,5.761014,224.525,29,8,28071.95,224.525,30
0,0,7,239.7761,273.9372,33,7,34482.33,273.9372,34
0,0,6,149.12,27.8519,39,6,3630.747,27.8519,40
0,0,5,155.5411,215.4778,36,5,27091.25,215.4778,37
0,0,6,224.3619,73.78267,37,6,9447.938,73.78267,38
0,0,5,41.58608,561.6686,45,5,70250.62,561.6686,46
0,0,8,250.1282,365.2806,33,8,45910.5,365.2806,34
0,0,7,219.0674,3.047618,47,7,600.1844,3.047618,48
0,0,8,34.95938,90.31287,32,8,11324.94,90.31287,33
0,0,10,180.667,143.2938,27,10,18092.56,143.2938,28
0,0,12,151.4731,45.86374,36,12,5885.38,45.86374,37
0,0,9,223.7703,64.13242,36,9,8240.801,64.13242,37
0,0,11,143.9624,182.1925,33,11,22918.33,182.1925,34
0,0,9,247.2891,265.3941,31,9,33422.49,265.3941,32
0,0,10,139.5248,588.1252,34,10,73655.87,588.1252,35
0,0,9,40.94477,460.4888,30,9,57602.11,460.4888,31
0,0,9,189.2897,51.08171,31,9,6575.398,51.08171,32
0,0,7,191.0846,304.5361,41,7,38258.82,304.5361,42
0,0,11,255.678,608.7494,39,11,76349.69,608.7494,40
0,0,7,226.9271,325.2787,30,7,40887.39,325.2787,31
0,0,11,93.7599,876.7708,35,11,109690.6,876.7708,36
0,0,9,67.55199,103.4864,38,9,13004.05,103.4864,39
0,0,6,140.0852,15.04438,30,6,2021.322,15.04438,31
0,0,8,110.553,120.6097,36,8,15187.32,120.6097,37
0,0,6,181.8567,217.9013,29,6,27419.86,217.9013,30
0,0,6,33.3181,110.164,33,6,13804.54,110.164,34
0,0,10,101.7459,233.7756,34,10,29323.81,233.7756,35
0,0,9,247.5929,241.7188,44,9,30462.72,241.7188,45
0,0,8,3.569086,601.5029,36,8,75191.98,601.5029,37
0,0,9,227.2474,1.994872,43,9,477.2567,1.994872,44
0,0,9,19.04585,499.6444,41,9,62474.8,499.6444,42
0,0,10,228.0354,287.2664,33,10,36136.37,287.2664,34
0,0,12,188.9044,2115.621,38,12,264642.5,2115.621,39
0,0,4,5.587961,302.7125,37,4,37844.88,302.7125,38
0,0,8,168.4043,646.8009,37,8,81019.46,646.8009,38
0,0,8,130.1671,545.0748,28,8,68265.18,545.0748,29
0,0,9,211.9921,87.0969,40,9,11099.46,87.0969,41
0,0,9,252.2114,533.1845,28,9,66901.16,533.1845,29
0,0,4,196.4361,204.6366,37,4,25776.16,204.6366,38
0,0,8,76.57845,153.8954,30,8,19314.11,153.8954,31
0,0,4,229.2761,.7829183,31,4,327.4951,.7829183,32
0,0,8,200.4443,255.7081,33,8,32164.24,255.7081,34
0,0,5,152.3109,293.085,29,5,36788.75,293.085,30
0,0,11,163.0363,383.5311,34,11,48104.49,383.5311,35
0,0,9,176.9603,411.9443,34,9,51670.9,411.9443,35
0,0,8,88.17457,378.2048,38,8,47364.52,378.2048,39
0,0,10,203.0066,292.7172,33,10,36793.19,292.7172,34
0,0,9,74.45621,511.8648,38,9,64058.08,511.8648,39
0,0,6,211.7671,53.56863,43,6,6907.986,53.56863,44
0,0,12,58.70359,337.7003,34,12,42271.76,337.7003,35
0,0,1,96.99459,783.6029,38,1,98048.31,783.6029,39
0,0,12,253.5427,1427.983,36,12,178752,1427.983,37
0,0,7,38.51458,228.9898,27,7,28662.98,228.9898,28
0,0,7,96.11429,1522.243,42,7,190376.8,1522.243,43
0,0,6,127.2635,461.0941,40,6,57764.25,461.0941,41
0,0,6,234.1138,330.0439,28,6,41489.67,330.0439,29
0,0,4,17.83671,21.69418,36,4,2729.765,21.69418,37
0,0,7,251.8652,245.0115,30,7,30878.7,245.0115,31
