year,municipality_id,air_quality_regulation_year,particulate_matter
2003,600,,85.91604
2004,600,,9.065384
2005,600,,7.321571
2006,600,,112.7625
2007,600,,98.08609
2008,600,,42.91806
2009,600,,117.7182
2010,600,,64.76746
2011,600,,80.57022
2012,600,,88.43414
2003,601,,85.98116
2004,601,,21.99399
2005,601,,-17.75322
2006,601,,113.2005
2007,601,,93.28548
2008,601,,49.70055
2009,601,,94.18002
2010,601,,65.26401
2011,601,,86.89526
2012,601,,69.08324
2003,602,,60.18554
2004,602,,5.160439
2005,602,,-28.55964
2006,602,,103.5926
2007,602,,104.3667
2008,602,,32.56707
2009,602,,113.6447
2010,602,,48.51286
2011,602,,101.9171
2012,602,,93.65054
2003,603,,76.34795
2004,603,,9.182106
2005,603,,-19.64209
2006,603,,107.0981
2007,603,,112.877
2008,603,,55.93657
2009,603,,98.48152
2010,603,,45.34562
2011,603,,102.0528
2012,603,,72.21902
2003,604,,97.01403
2004,604,,6.206184
2005,604,,-23.48252
2006,604,,105.2027
2007,604,,99.83349
2008,604,,50.99514
2009,604,,97.63465
2010,604,,76.76219
2011,604,,101.6426
2012,604,,93.19601
2003,605,,86.53828
2004,605,,4.326187
2005,605,,-18.38464
2006,605,,118.1644
2007,605,,95.85841
2008,605,,43.73879
2009,605,,93.36624
2010,605,,46.03397
2011,605,,84.10981
2012,605,,103.7563
2003,606,,83.95201
2004,606,,8.848831
2005,606,,-22.67796
2006,606,,105.8882
2007,606,,97.2556
2008,606,,36.08445
2009,606,,93.7262
2010,606,,72.78289
2011,606,,90.47068
2012,606,,37.19161
2003,607,,75.65662
2004,607,,10.68365
2005,607,,-1.833305
2006,607,,119.789
2007,607,,84.67404
2008,607,,42.69219
2009,607,,104.4114
2010,607,,38.92703
2011,607,,87.4017
2012,607,,78.89647
2003,608,,64.31357
2004,608,,19.94405
2005,608,,-39.28411
2006,608,,124.2038
2007,608,,90.03955
2008,608,,43.92267
2009,608,,104.0426
2010,608,,41.9258
2011,608,,105.3738
2012,608,,77.99815
2003,609,,70.15219
2004,609,,10.04434
2005,609,,-8.157143
2006,609,,92.66919
2007,609,,102.1959
2008,609,,36.75588
2009,609,,94.9754
2010,609,,61.50101
2011,609,,90.00084
2012,609,,80.14556
2003,610,,87.98288
2004,610,,8.510315
2005,610,,.982399
2006,610,,127.6007
2007,610,,94.94392
2008,610,,42.17441
2009,610,,99.13759
2010,610,,61.34346
2011,610,,103.3533
2012,610,,65.8145
2003,611,,77.64182
2004,611,,9.328766
2005,611,,-3.72406
2006,611,,110.657
2007,611,,92.93034
2008,611,,59.61531
2009,611,,115.611
2010,611,,51.82243
2011,611,,94.56203
2012,611,,83.89813
2003,612,,75.2201
2004,612,,6.302689
2005,612,,-12.95355
2006,612,,116.3426
2007,612,,93.48019
2008,612,,48.11266
2009,612,,98.30785
2010,612,,69.64423
2011,612,,83.7968
2012,612,,86.41143
2003,613,,75.94727
2004,613,,8.552345
2005,613,,-16.38328
2006,613,,132.7541
2007,613,,97.04343
2008,613,,66.13253
2009,613,,128.9471
2010,613,,54.61079
2011,613,,102.0778
2012,613,,86.51409
2003,614,,82.72517
2004,614,,13.62647
2005,614,,-9.348282
2006,614,,126.86
2007,614,,91.27106
2008,614,,49.94839
2009,614,,90.79419
2010,614,,63.47433
2011,614,,94.3693
2012,614,,85.25883
2003,615,,72.29866
2004,615,,-2.894829
2005,615,,-24.15462
2006,615,,103.3127
2007,615,,99.269
2008,615,,27.64445
2009,615,,121.1278
2010,615,,74.5628
2011,615,,91.25337
2012,615,,83.67457
2003,616,,79.45034
2004,616,,8.677849
2005,616,,-9.580055
2006,616,,113.5414
2007,616,,108.4476
2008,616,,46.77804
2009,616,,125.815
2010,616,,54.40772
2011,616,,92.53565
2012,616,,86.3454
2003,617,,102.2017
2004,617,,-13.35567
2005,617,,-12.66468
2006,617,,117.5902
2007,617,,89.25892
2008,617,,48.77092
2009,617,,111.0189
2010,617,,66.10933
2011,617,,87.6553
2012,617,,74.90079
2003,618,,78.8082
2004,618,,6.43605
2005,618,,.2870483
2006,618,,97.75304
2007,618,,99.42938
2008,618,,40.77287
2009,618,,85.46614
2010,618,,50.19034
2011,618,,87.1725
2012,618,,99.86694
2003,619,,64.41341
2004,619,,14.33495
2005,619,,-19.59572
2006,619,,110.7033
2007,619,,109.7388
2008,619,,47.33544
2009,619,,117.0187
2010,619,,48.97802
2011,619,,72.86169
2012,619,,82.94365
2003,620,,56.30954
2004,620,,37.03972
2005,620,,-10.79301
2006,620,,117.4648
2007,620,,93.53728
2008,620,,36.478
2009,620,,93.7882
2010,620,,44.61736
2011,620,,91.87188
2012,620,,89.81913
2003,621,,77.5399
2004,621,,23.38344
2005,621,,-1.628479
2006,621,,104.7197
2007,621,,91.7879
2008,621,,42.60366
2009,621,,104.6989
2010,621,,44.10406
2011,621,,81.73336
2012,621,,77.13532
2003,622,,60.65954
2004,622,,8.655182
2005,622,,-3.298248
2006,622,,105.1588
2007,622,,110.7845
2008,622,,36.8274
2009,622,,110.3412
2010,622,,29.10087
2011,622,,72.95747
2012,622,,79.42854
2003,623,,64.46703
2004,623,,5.782173
2005,623,,-24.35368
2006,623,,121.269
2007,623,,113.1958
2008,623,,64.02695
2009,623,,101.3919
2010,623,,44.23208
2011,623,,95.95856
2012,623,,64.17436
2003,624,,76.97891
2004,624,,-6.342461
2005,624,,7.258186
2006,624,,115.8802
2007,624,,107.2273
2008,624,,61.40976
2009,624,,109.694
2010,624,,57.36605
2011,624,,92.01946
2012,624,,85.18861
2003,625,,75.57195
2004,625,,-9.935379
2005,625,,-21.63665
2006,625,,109.6509
2007,625,,107.7764
2008,625,,40.55585
2009,625,,96.1159
2010,625,,71.80355
2011,625,,97.3209
2012,625,,77.36594
2003,626,,91.01548
2004,626,,.8860779
2005,626,,-16.91677
2006,626,,109.2562
2007,626,,97.95253
2008,626,,36.10014
2009,626,,108.8395
2010,626,,51.32907
2011,626,,74.28202
2012,626,,79.91692
2003,627,,82.68937
2004,627,,5.154015
2005,627,,-18.47754
2006,627,,113.3138
2007,627,,96.3795
2008,627,,50.54593
2009,627,,80.15599
2010,627,,46.87756
2011,627,,86.0094
2012,627,,58.25539
2003,628,,72.87842
2004,628,,11.57223
2005,628,,-6.440514
2006,628,,117.4125
2007,628,,96.26801
2008,628,,58.38962
2009,628,,105.8032
2010,628,,64.73763
2011,628,,100.3181
2012,628,,76.81116
2003,629,,98.70129
2004,629,,13.30894
2005,629,,4.520744
2006,629,,127.8593
2007,629,,103.7177
2008,629,,27.885
2009,629,,109.2063
2010,629,,55.92102
2011,629,,104.0681
2012,629,,77.26514
2003,630,,82.97318
2004,630,,-3.597588
2005,630,,-22.71849
2006,630,,110.3381
2007,630,,105.5453
2008,630,,57.91843
2009,630,,114.5442
2010,630,,62.97253
2011,630,,77.92943
2012,630,,79.75384
2003,631,,85.98174
2004,631,,6.545265
2005,631,,-2.03582
2006,631,,108.7544
2007,631,,94.06052
2008,631,,32.71321
2009,631,,102.0073
2010,631,,52.96592
2011,631,,88.82272
2012,631,,90.68604
2003,632,,63.52324
2004,632,,6.898941
2005,632,,-9.344826
2006,632,,103.7987
2007,632,,94.3858
2008,632,,47.69949
2009,632,,105.9151
2010,632,,57.62538
2011,632,,85.54984
2012,632,,73.78562
2003,633,,79.91911
2004,633,,10.81932
2005,633,,-4.653519
2006,633,,103.5406
2007,633,,92.51778
2008,633,,42.2911
2009,633,,85.63967
2010,633,,48.59795
2011,633,,87.83399
2012,633,,79.83007
2003,634,,79.93092
2004,634,,-4.984901
2005,634,,-13.9715
2006,634,,89.45753
2007,634,,84.53298
2008,634,,38.32077
2009,634,,102.0118
2010,634,,45.93382
2011,634,,100.5559
2012,634,,86.68472
2003,635,,90.64175
2004,635,,17.73505
2005,635,,.0822296
2006,635,,101.6143
2007,635,,90.93274
2008,635,,40.0901
2009,635,,92.57466
2010,635,,43.35469
2011,635,,100.935
2012,635,,64.24949
2003,636,,66.3463
2004,636,,.0351944
2005,636,,-11.71061
2006,636,,115.6383
2007,636,,106.7275
2008,636,,63.36514
2009,636,,103.1671
2010,636,,62.77222
2011,636,,87.06583
2012,636,,67.71909
2003,637,,66.52164
2004,637,,30.10555
2005,637,,-5.068207
2006,637,,121.6461
2007,637,,99.25594
2008,637,,35.19843
2009,637,,107.8478
2010,637,,40.9701
2011,637,,81.79196
2012,637,,80.86928
2003,638,,69.44434
2004,638,,23.31544
2005,638,,2.458572
2006,638,,122.8703
2007,638,,94.55102
2008,638,,41.11399
2009,638,,109.529
2010,638,,61.74627
2011,638,,75.97186
2012,638,,86.654
2003,639,,58.56444
2004,639,,18.4805
2005,639,,-2.429512
2006,639,,114.2901
2007,639,,96.63734
2008,639,,56.31173
2009,639,,83.43126
2010,639,,63.02888
2011,639,,92.36021
2012,639,,84.32671
2003,640,,76.6527
2004,640,,5.757484
2005,640,,-4.250763
2006,640,,120.6187
2007,640,,120.0707
2008,640,,28.95522
2009,640,,120.6195
2010,640,,52.6674
2011,640,,98.69058
2012,640,,80.42697
2003,641,,57.5744
2004,641,,29.17463
2005,641,,-21.25296
2006,641,,115.2316
2007,641,,93.05814
2008,641,,33.33221
2009,641,,109.0837
2010,641,,52.33237
2011,641,,95.24763
2012,641,,78.13905
2003,642,,76.91676
2004,642,,22.02909
2005,642,,-37.71489
2006,642,,103.3653
2007,642,,88.74401
2008,642,,73.21531
2009,642,,114.4931
2010,642,,31.69525
2011,642,,94.8662
2012,642,,84.3794
2003,643,,90.03918
2004,643,,20.67964
2005,643,,-17.74692
2006,643,,102.0382
2007,643,,103.1956
2008,643,,40.29365
2009,643,,121.8819
2010,643,,48.78764
2011,643,,73.01454
2012,643,,69.56024
2003,644,,75.49109
2004,644,,12.1964
2005,644,,-27.80945
2006,644,,121.3426
2007,644,,108.7587
2008,644,,64.80836
2009,644,,119.8351
2010,644,,48.48595
2011,644,,88.74516
2012,644,,90.55783
2003,645,,60.7632
2004,645,,-6.703339
2005,645,,-6.679001
2006,645,,95.25283
2007,645,,104.1696
2008,645,,52.19118
2009,645,,94.57468
2010,645,,60.58926
2011,645,,89.11051
2012,645,,88.09542
2003,646,,61.48156
2004,646,,11.98198
2005,646,,-3.309013
2006,646,,112.6553
2007,646,,98.21698
2008,646,,61.83245
2009,646,,105.5127
2010,646,,59.5176
2011,646,,95.57269
2012,646,,87.08621
2003,647,,83.55824
2004,647,,-12.70628
2005,647,,-12.47866
2006,647,,104.8187
2007,647,,99.96678
2008,647,,33.00406
2009,647,,114.9282
2010,647,,46.60033
2011,647,,94.38772
2012,647,,72.40215
2003,648,,66.80196
2004,648,,3.298561
2005,648,,3.868454
2006,648,,101.7502
2007,648,,106.1923
2008,648,,54.63594
2009,648,,106.6893
2010,648,,49.5467
2011,648,,99.05485
2012,648,,75.19569
2003,649,,80.58537
2004,649,,29.96236
2005,649,,11.1425
2006,649,,121.423
2007,649,,104.609
2008,649,,49.01096
2009,649,,116.65
2010,649,,46.6518
2011,649,,67.59624
2012,649,,80.9416
2003,650,,63.27901
2004,650,,18.73959
2005,650,,-21.09152
2006,650,,96.14726
2007,650,,105.1878
2008,650,,63.1705
2009,650,,110.8419
2010,650,,63.42248
2011,650,,95.74638
2012,650,,76.5811
2003,651,,74.95052
2004,651,,-5.72892
2005,651,,-8.798042
2006,651,,126.6596
2007,651,,85.13568
2008,651,,55.6353
2009,651,,105.8461
2010,651,,50.3574
2011,651,,112.2317
2012,651,,59.02147
2003,652,,69.92709
2004,652,,17.69867
2005,652,,-2.112961
2006,652,,101.0371
2007,652,,101.5736
2008,652,,47.57922
2009,652,,87.35692
2010,652,,51.35129
2011,652,,92.76031
2012,652,,77.83301
2003,653,,86.73081
2004,653,,29.57457
2005,653,,-16.21813
2006,653,,117.8661
2007,653,,95.22289
2008,653,,54.88625
2009,653,,109.6044
2010,653,,55.29794
2011,653,,86.59979
2012,653,,61.78539
2003,654,,84.54465
2004,654,,13.35678
2005,654,,-24.64353
2006,654,,109.1106
2007,654,,103.9094
2008,654,,48.90951
2009,654,,100.9395
2010,654,,60.62184
2011,654,,84.23827
2012,654,,66.62885
2003,655,,75.91844
2004,655,,12.85543
2005,655,,-19.62689
2006,655,,106.7806
2007,655,,108.5179
2008,655,,44.12881
2009,655,,101.4354
2010,655,,60.51115
2011,655,,107.4853
2012,655,,66.73618
2003,656,,79.10329
2004,656,,-.6966019
2005,656,,-20.26339
2006,656,,115.1561
2007,656,,104.0919
2008,656,,69.18613
2009,656,,114.4322
2010,656,,51.24733
2011,656,,81.67478
2012,656,,72.19038
2003,657,,85.1476
2004,657,,12.35283
2005,657,,-6.800522
2006,657,,96.94591
2007,657,,99.23104
2008,657,,36.92585
2009,657,,112.7295
2010,657,,56.31794
2011,657,,82.81329
2012,657,,82.5491
2003,658,,75.26465
2004,658,,5.633011
2005,658,,-19.85395
2006,658,,109.2019
2007,658,,88.18758
2008,658,,41.31478
2009,658,,99.09356
2010,658,,56.624
2011,658,,93.56786
2012,658,,81.47717
2003,659,,69.51263
2004,659,,23.27228
2005,659,,-12.83196
2006,659,,100.914
2007,659,,102.1352
2008,659,,41.60472
2009,659,,89.73277
2010,659,,37.4588
2011,659,,92.5555
2012,659,,75.86519
2003,660,,65.87589
2004,660,,18.18458
2005,660,,3.467911
2006,660,,109.7522
2007,660,,103.2131
2008,660,,44.70705
2009,660,,118.5533
2010,660,,52.63509
2011,660,,81.98648
2012,660,,91.36414
2003,661,,80.05727
2004,661,,-8.87059
2005,661,,-13.46545
2006,661,,93.75112
2007,661,,120.271
2008,661,,48.39766
2009,661,,115.4315
2010,661,,45.79269
2011,661,,103.2505
2012,661,,87.93398
2003,662,,65.15598
2004,662,,5.415382
2005,662,,-3.863991
2006,662,,118.6442
2007,662,,114.3241
2008,662,,51.44355
2009,662,,118.4299
2010,662,,62.98861
2011,662,,86.90874
2012,662,,68.03072
2003,663,,60.16775
2004,663,,6.509422
2005,663,,-10.6157
2006,663,,110.9944
2007,663,,128.8653
2008,663,,41.05085
2009,663,,114.3966
2010,663,,60.40321
2011,663,,97.26018
2012,663,,58.65366
2003,664,,67.33744
2004,664,,-.7088165
2005,664,,-15.92659
2006,664,,113.4958
2007,664,,104.0906
2008,664,,46.28377
2009,664,,103.7203
2010,664,,60.33167
2011,664,,87.96058
2012,664,,72.23182
2003,665,,88.76328
2004,665,,16.1498
2005,665,,-3.387375
2006,665,,109.6889
2007,665,,93.25585
2008,665,,42.09093
2009,665,,93.15376
2010,665,,50.57693
2011,665,,113.9573
2012,665,,81.0156
2003,666,,72.64181
2004,666,,6.914749
2005,666,,-2.479515
2006,666,,101.7775
2007,666,,100.4165
2008,666,,65.96227
2009,666,,111.4059
2010,666,,61.28825
2011,666,,85.85908
2012,666,,80.01037
2003,667,,60.11373
2004,667,,8.287468
2005,667,,-19.63465
2006,667,,118.6552
2007,667,,113.0374
2008,667,,35.32704
2009,667,,88.40106
2010,667,,35.60925
2011,667,,73.0641
2012,667,,78.87512
2003,668,,94.86124
2004,668,,18.48017
2005,668,,-7.614601
2006,668,,98.63939
2007,668,,86.50115
2008,668,,48.22802
2009,668,,104.7698
2010,668,,63.74851
2011,668,,89.95052
2012,668,,90.12151
2003,669,,59.82009
2004,669,,15.83128
2005,669,,4.16716
2006,669,,109.4651
2007,669,,97.85524
2008,669,,42.34627
2009,669,,89.09748
2010,669,,78.29501
2011,669,,85.65978
2012,669,,81.60203
2003,670,,92.22233
2004,670,,2.693268
2005,670,,-.6034393
2006,670,,117.878
2007,670,,88.66061
2008,670,,40.57541
2009,670,,107.4147
2010,670,,49.91156
2011,670,,86.4853
2012,670,,78.60442
2003,671,,68.20012
2004,671,,18.44238
2005,671,,-15.41794
2006,671,,107.8997
2007,671,,120.1862
2008,671,,51.91844
2009,671,,116.688
2010,671,,51.68463
2011,671,,100.3661
2012,671,,88.88107
2003,672,,68.55408
2004,672,,3.33149
2005,672,,-14.3611
2006,672,,107.6399
2007,672,,125.7539
2008,672,,43.47326
2009,672,,114.7923
2010,672,,40.98046
2011,672,,82.3093
2012,672,,76.63513
2003,673,,72.93498
2004,673,,40.31306
2005,673,,-24.12284
2006,673,,110.9201
2007,673,,89.51025
2008,673,,53.05995
2009,673,,101.8514
2010,673,,63.10107
2011,673,,98.83387
2012,673,,94.83142
2003,674,,75.38448
2004,674,,10.57442
2005,674,,.9728622
2006,674,,93.95579
2007,674,,92.97183
2008,674,,40.66265
2009,674,,112.8623
2010,674,,41.18859
2011,674,,88.71696
2012,674,,88.7144
2003,675,,66.37997
2004,675,,-4.111382
2005,675,,-.8937073
2006,675,,108.5247
2007,675,,103.6025
2008,675,,42.42552
2009,675,,108.2971
2010,675,,52.52715
2011,675,,79.10629
2012,675,,89.66366
2003,676,,90.15053
2004,676,,20.73367
2005,676,,-5.337547
2006,676,,104.5386
2007,676,,108.5673
2008,676,,37.47269
2009,676,,105.7745
2010,676,,53.30169
2011,676,,93.44981
2012,676,,66.93736
2003,677,,100.7582
2004,677,,13.37513
2005,677,,-10.5562
2006,677,,111.1941
2007,677,,97.40898
2008,677,,48.42843
2009,677,,102.5319
2010,677,,58.43362
2011,677,,90.29771
2012,677,,69.05871
2003,678,,75.92348
2004,678,,9.485672
2005,678,,-16.57921
2006,678,,103.8484
2007,678,,106.7879
2008,678,,45.07795
2009,678,,79.49151
2010,678,,54.27519
2011,678,,89.80598
2012,678,,67.21072
2003,679,,84.94507
2004,679,,11.41103
2005,679,,-5.212227
2006,679,,105.4987
2007,679,,93.22803
2008,679,,40.47983
2009,679,,119.5856
2010,679,,45.88523
2011,679,,79.67436
2012,679,,83.81764
2003,680,,80.21645
2004,680,,16.19884
2005,680,,-16.78304
2006,680,,111.9252
2007,680,,110.1121
2008,680,,41.91636
2009,680,,100.741
2010,680,,46.06702
2011,680,,90.55674
2012,680,,67.75557
2003,681,,56.19784
2004,681,,21.72359
2005,681,,-18.49379
2006,681,,104.4178
2007,681,,105.2947
2008,681,,38.95046
2009,681,,104.8913
2010,681,,55.05189
2011,681,,84.13294
2012,681,,72.97578
2003,682,,93.39354
2004,682,,5.38829
2005,682,,-21.36463
2006,682,,115.0286
2007,682,,109.9382
2008,682,,50.82681
2009,682,,119.7026
2010,682,,51.27251
2011,682,,86.99881
2012,682,,69.21343
2003,683,,77.84428
2004,683,,3.082527
2005,683,,-8.820473
2006,683,,100.5927
2007,683,,94.97628
2008,683,,45.04274
2009,683,,97.51412
2010,683,,42.56745
2011,683,,91.34344
2012,683,,80.06137
2003,684,,67.08743
2004,684,,3.111145
2005,684,,-5.26873
2006,684,,114.7149
2007,684,,103.0394
2008,684,,29.22602
2009,684,,105.336
2010,684,,51.64993
2011,684,,87.66842
2012,684,,78.48769
2003,685,,71.08267
2004,685,,10.34412
2005,685,,4.610931
2006,685,,96.56654
2007,685,,113.7699
2008,685,,36.40621
2009,685,,106.5146
2010,685,,52.95219
2011,685,,92.04718
2012,685,,74.92204
2003,686,,80.64583
2004,686,,14.20503
2005,686,,-11.18925
2006,686,,108.0811
2007,686,,91.08003
2008,686,,56.89819
2009,686,,102.4927
2010,686,,47.50648
2011,686,,102.8899
2012,686,,71.7206
2003,687,,76.4791
2004,687,,9.803246
2005,687,,-25.29428
2006,687,,96.27397
2007,687,,107.8646
2008,687,,46.95411
2009,687,,117.4409
2010,687,,64.03277
2011,687,,72.83886
2012,687,,83.1993
2003,688,,79.23126
2004,688,,8.368149
2005,688,,-2.001328
2006,688,,110.2569
2007,688,,92.91104
2008,688,,38.37391
2009,688,,108.4536
2010,688,,50.91621
2011,688,,90.20493
2012,688,,80.62457
2003,689,,68.79668
2004,689,,12.04628
2005,689,,-33.18119
2006,689,,102.818
2007,689,,110.3287
2008,689,,54.31254
2009,689,,88.91598
2010,689,,67.43908
2011,689,,88.47407
2012,689,,85.16021
2003,690,,80.03033
2004,690,,14.15327
2005,690,,-3.478088
2006,690,,107.3724
2007,690,,105.5677
2008,690,,34.9571
2009,690,,106.1045
2010,690,,54.66138
2011,690,,82.16176
2012,690,,87.46033
2003,691,,81.84315
2004,691,,8.910889
2005,691,,.2402496
2006,691,,100.3847
2007,691,,80.77544
2008,691,,44.35224
2009,691,,116.9367
2010,691,,35.38045
2011,691,,104.353
2012,691,,76.80474
2003,692,,74.0033
2004,692,,17.83821
2005,692,,-16.52544
2006,692,,116.5767
2007,692,,109.7839
2008,692,,48.9618
2009,692,,99.16843
2010,692,,49.65472
2011,692,,88.87173
2012,692,,53.521
2003,693,,76.47422
2004,693,,20.55793
2005,693,,-26.80606
2006,693,,121.7
2007,693,,116.4438
2008,693,,64.28981
2009,693,,103.8202
2010,693,,51.89838
2011,693,,114.3913
2012,693,,98.80844
2003,694,,60.16558
2004,694,,3.451477
2005,694,,10.43908
2006,694,,111.5063
2007,694,,105.4389
2008,694,,50.99287
2009,694,,104.1661
2010,694,,67.42034
2011,694,,99.1953
2012,694,,60.79322
2003,695,,84.6097
2004,695,,15.72833
2005,695,,-16.25299
2006,695,,127.0488
2007,695,,121.8956
2008,695,,39.81815
2009,695,,108.1719
2010,695,,50.96946
2011,695,,120.7751
2012,695,,83.89189
2003,696,,78.03326
2004,696,,-1.567665
2005,696,,-1.020531
2006,696,,115.4737
2007,696,,110.8045
2008,696,,49.81528
2009,696,,92.23853
2010,696,,64.19315
2011,696,,98.78658
2012,696,,99.54916
2003,697,,83.52063
2004,697,,-4.004204
2005,697,,-11.2588
2006,697,,85.02669
2007,697,,110.73
2008,697,,59.44664
2009,697,,109.0151
2010,697,,45.65139
2011,697,,81.65077
2012,697,,68.00599
2003,698,,70.04958
2004,698,,-8.057121
2005,698,,-14.31673
2006,698,,124.098
2007,698,,88.90469
2008,698,,60.49054
2009,698,,99.92699
2010,698,,55.65993
2011,698,,82.39589
2012,698,,81.00836
2003,699,,75.98645
2004,699,,11.53519
2005,699,,3.595955
2006,699,,104.8415
2007,699,,106.4361
2008,699,,41.32494
2009,699,,101.7298
2010,699,,60.04263
2011,699,,105.8325
2012,699,,76.57402
2003,700,,65.01365
2004,700,,20.11832
2005,700,,-5.396034
2006,700,,105.0336
2007,700,,107.1457
2008,700,,53.50164
2009,700,,89.99398
2010,700,,33.78797
2011,700,,118.5737
2012,700,,76.44955
2003,701,,77.57292
2004,701,,13.4338
2005,701,,-18.58995
2006,701,,120.9359
2007,701,,108.6391
2008,701,,45.54896
2009,701,,102.7593
2010,701,,67.79203
2011,701,,92.92132
2012,701,,78.59609
2003,702,,84.28089
2004,702,,15.15652
2005,702,,-7.087776
2006,702,,105.5458
2007,702,,102.5398
2008,702,,42.57199
2009,702,,109.9595
2010,702,,50.34906
2011,702,,96.94823
2012,702,,100.4783
2003,703,,66.1173
2004,703,,5.484962
2005,703,,-19.77521
2006,703,,126.0965
2007,703,,98.77757
2008,703,,45.87469
2009,703,,110.9773
2010,703,,67.45193
2011,703,,73.11467
2012,703,,84.07394
2003,704,,81.96559
2004,704,,5.447845
2005,704,,-8.865387
2006,704,,119.7986
2007,704,,87.45186
2008,704,,44.41312
2009,704,,108.6371
2010,704,,48.72705
2011,704,,105.9008
2012,704,,79.64314
2003,705,,89.97124
2004,705,,23.41903
2005,705,,-16.78212
2006,705,,110.7029
2007,705,,94.55417
2008,705,,35.00743
2009,705,,91.25166
2010,705,,51.83835
2011,705,,99.99686
2012,705,,86.03943
2003,706,,81.56921
2004,706,,17.45364
2005,706,,-1.248184
2006,706,,97.78194
2007,706,,95.40558
2008,706,,22.29061
2009,706,,106.1181
2010,706,,57.47629
2011,706,,89.81541
2012,706,,78.09715
2003,707,,65.86183
2004,707,,10.48981
2005,707,,-23.4412
2006,707,,110.4441
2007,707,,99.21349
2008,707,,43.51045
2009,707,,106.6525
2010,707,,54.4921
2011,707,,92.9939
2012,707,,87.01646
2003,708,,66.38386
2004,708,,8.876228
2005,708,,1.630867
2006,708,,109.7412
2007,708,,115.4058
2008,708,,59.6397
2009,708,,114.8181
2010,708,,48.87733
2011,708,,85.9663
2012,708,,86.781
2003,709,,81.8208
2004,709,,16.98964
2005,709,,-3.621765
2006,709,,108.0705
2007,709,,91.74561
2008,709,,41.24614
2009,709,,108.2961
2010,709,,58.14344
2011,709,,76.02493
2012,709,,73.2963
2003,710,,85.0728
2004,710,,-2.351997
2005,710,,3.037979
2006,710,,86.64514
2007,710,,88.07544
2008,710,,44.62929
2009,710,,100.6201
2010,710,,66.01338
